,permno,date,mkt,ret_1,ret,alpa,beta,stdvare
7315,953.0,2016-09-30,-0.019371,0.0127,0.28309999999999996,0.009110061371908632,1.416034582787775,0.1336980159194689
7316,953.0,2016-10-31,0.030238,0.057300000000000004,0.0127,0.009881244528579167,1.4181343743989077,0.13316889362581658
7317,953.0,2016-11-30,0.044556,0.039900000000000005,0.057300000000000004,0.009554446539009852,1.416948469128273,0.13315561646756185
7318,955.0,2014-12-31,0.165543,0.1514,-0.15039999999999998,0.005034043299859056,0.8562073467927702,0.13364701910792443
7319,955.0,2015-01-31,0.007826,0.0815,0.1514,0.006492694017147398,0.8527220463103579,0.13422210752425226
7320,955.0,2015-02-28,0.04031,0.22769999999999999,0.0815,0.0069932076745442325,0.8555864278496993,0.13425183266334983
7321,955.0,2015-03-31,0.148415,0.29710000000000003,0.22769999999999999,0.00859978151511498,0.8552875519947859,0.1342146656429676
7322,955.0,2015-04-30,0.17834,0.1613,0.29710000000000003,0.010069938811550116,0.871628500702837,0.1345558998765813
7323,955.0,2015-05-31,0.067707,-0.20370000000000002,0.1613,0.010515776223023778,0.8776386195439785,0.13480100978761467
7324,955.0,2015-06-30,-0.069175,-0.1477,-0.20370000000000002,0.009406543827218665,0.8905841698857039,0.13542844509579213
7325,955.0,2015-07-31,-0.149457,-0.1883,-0.1477,0.010146529073203181,0.8903810199901988,0.1350556948672982
7326,955.0,2015-08-31,-0.13595,-0.1025,-0.1883,0.008788647454398366,0.8968593955694169,0.1350786676101768
7327,955.0,2015-09-30,-0.058022,0.3146,-0.1025,0.00826864849168251,0.9009172248732394,0.13518458412522058
7328,955.0,2015-10-31,0.133979,0.1225,0.3146,0.009866183350710937,0.9171882817878092,0.13615797019317444
7329,955.0,2015-11-30,0.031874,0.28300000000000003,0.1225,0.009453011258403865,0.920531531219964,0.13589262053516718
7330,955.0,2015-12-31,0.03995,-0.3165,0.28300000000000003,0.011561207417813864,0.9255663175255011,0.13755781287241162
7331,955.0,2016-01-31,-0.24457,-0.0217,-0.3165,0.010602831116058888,0.951044781201319,0.13779947225871056
7332,955.0,2016-02-29,-0.018642,0.24109999999999998,-0.0217,0.011208589520582818,0.9528534689619788,0.1375541179971228
7333,955.0,2016-03-31,0.13521,0.0191,0.24109999999999998,0.0109709518505871,0.9629750010178288,0.1375071203173416
7334,955.0,2016-04-30,-0.019588,0.0538,0.0191,0.012161151791823217,0.9736273748078842,0.13694674402621787
7335,955.0,2016-08-31,0.041275,-0.0999,0.0538,0.012188132438644445,0.9741026313831112,0.13694658058023818
7336,955.0,2016-09-30,-0.019371,0.0037,-0.0999,0.011238336403179118,0.9764763760861866,0.13719917297295778
7337,955.0,2016-10-31,0.030238,-0.0060999999999999995,0.0037,0.010874916433831483,0.976411442569987,0.13723905542936085
7338,955.0,2016-11-30,0.044556,-0.053200000000000004,-0.0060999999999999995,0.009721123893276477,0.9732696219933574,0.1371309511518489
7339,957.0,2015-01-31,0.007826,0.056799999999999996,0.1784,0.0076184965316408,1.1289399565270977,0.10327544572217746
7340,957.0,2015-02-28,0.04031,0.0358,0.056799999999999996,0.007698349101445016,1.128627632394906,0.10327484512716525
7341,957.0,2015-03-31,0.148415,0.0473,0.0358,0.007064288406254376,1.1131747286460034,0.10400561464846263
7342,957.0,2015-04-30,0.17834,0.1057,0.0473,0.007045490903853705,1.0798362149955034,0.10473240878241016
7343,957.0,2015-05-31,0.067707,0.2054,0.1057,0.008079259142011335,1.0764717328845206,0.1044307002486007
7344,957.0,2015-06-30,-0.069175,-0.3262,0.2054,0.010211245982134923,1.0581961171613887,0.10715993900825149
7345,957.0,2015-07-31,-0.149457,-0.016,-0.3262,0.00855794526015935,1.0862656255618273,0.10826850352622686
7346,957.0,2015-08-31,-0.13595,0.2788,-0.016,0.010705624789220415,1.065780118516873,0.10851746254902947
7347,957.0,2015-09-30,-0.058022,0.052300000000000006,0.2788,0.012380895061769547,1.0294843423237339,0.11099425924498695
7348,957.0,2015-10-31,0.133979,0.2002,0.052300000000000006,0.012850970229477218,1.0175938180189947,0.11073405603175344
7349,957.0,2015-11-30,0.031874,-0.0546,0.2002,0.012379189301922805,1.0309605692164214,0.11040112080304894
7350,957.0,2015-12-31,0.03995,-0.2718,-0.0546,0.012037020823435246,1.0277991069949266,0.11070673543267433
7351,957.0,2016-01-31,-0.24457,-0.010700000000000001,-0.2718,0.012639262844092895,1.038766259657405,0.11012693436127308
7352,957.0,2016-02-29,-0.018642,0.1636,-0.010700000000000001,0.01295665599879621,1.0422368360831766,0.11003621908152285
7353,957.0,2016-03-31,0.13521,0.27690000000000003,0.1636,0.013062322763003998,1.0432926492769263,0.11003868885230239
7354,957.0,2016-04-30,-0.019588,0.0803,0.27690000000000003,0.016150524176610618,1.0345084621911484,0.11284159582103163
7355,957.0,2016-05-31,-0.005593,0.6071,0.0803,0.015959195493225914,1.0106309544170957,0.11231477159096029
7356,957.0,2016-06-30,0.019851,-0.203,0.6071,0.020454282530017853,1.0124475456803115,0.12371395427058585
7357,957.0,2016-07-31,0.019821,0.0751,-0.203,0.01894750803979952,1.0080942262859585,0.125585722774768
7358,957.0,2016-08-31,0.041275,-0.0584,0.0751,0.019761889465333336,1.0100991176144893,0.1253389902839207
7359,957.0,2016-09-30,-0.019371,-0.0028000000000000004,-0.0584,0.01939779445692397,1.0124589745862507,0.12544030570872444
7360,957.0,2016-10-31,0.030238,-0.049400000000000006,-0.0028000000000000004,0.019660053652055372,1.0120543313342873,0.12530069135925356
7361,957.0,2016-11-30,0.044556,-0.073,-0.049400000000000006,0.01980567921652788,1.0235557557230985,0.12496644988754382
7362,958.0,2015-03-31,0.148415,0.1946,0.3676,0.010513990023054975,1.2397133093322759,0.14912259520166915
7363,958.0,2015-04-30,0.17834,0.3298,0.1946,0.011729282143688794,1.223501146951116,0.14857623279357526
7364,958.0,2015-05-31,0.067707,-0.0646,0.3298,0.01363858210141615,1.2357721428973911,0.15008472481042862
7365,958.0,2015-06-30,-0.069175,-0.0703,-0.0646,0.014180012729255516,1.2299230889809873,0.15003233143360586
7366,958.0,2015-07-31,-0.149457,-0.09,-0.0703,0.015241153438625085,1.214673990078567,0.1502956768917265
7367,958.0,2015-08-31,-0.13595,0.0115,-0.09,0.01502599026773211,1.2133454656382514,0.15017659537920525
7368,958.0,2015-09-30,-0.058022,0.0102,0.0115,0.01606622317928954,1.2084757480676733,0.15023495957034147
7369,958.0,2015-10-31,0.133979,-0.087,0.0102,0.016704093417650896,1.1848543254063053,0.15000876872158136
7370,958.0,2015-11-30,0.031874,0.056299999999999996,-0.087,0.015561154171882193,1.1832583351084007,0.1505589864229699
7371,958.0,2015-12-31,0.03995,-0.4829,0.056299999999999996,0.01581864407681209,1.1826582570850595,0.15052401443998373
7372,958.0,2016-01-31,-0.24457,-0.0774,-0.4829,0.013740686992184472,1.2265034595869395,0.15158753456642532
7373,958.0,2016-02-29,-0.018642,0.22579999999999997,-0.0774,0.012550916152793346,1.2297290433062953,0.1515852171401623
7374,958.0,2016-03-31,0.13521,0.030600000000000002,0.22579999999999997,0.013260971450164236,1.2357788531914558,0.15156945724145862
7375,958.0,2016-04-30,-0.019588,-0.0761,0.030600000000000002,0.014057540170408243,1.23843991664924,0.15151671003243483
7376,958.0,2016-05-31,-0.005593,-0.032799999999999996,-0.0761,0.013166720506885415,1.2397281137700715,0.15169239778711774
7377,958.0,2016-06-30,0.019851,0.1928,-0.032799999999999996,0.013248336352429481,1.2395493512884737,0.1516533761653405
7378,958.0,2016-07-31,0.019821,-0.0212,0.1928,0.014827205090265583,1.2436013245053048,0.1522533059634459
7379,958.0,2016-08-31,0.041275,-0.0754,-0.0212,0.014350026930592744,1.247887816460868,0.15242189650088434
7380,958.0,2016-09-30,-0.019371,0.0147,-0.0754,0.013533707347500774,1.2490422563562837,0.15251204152829792
7381,958.0,2016-10-31,0.030238,0.019799999999999998,0.0147,0.013452207103404484,1.2471026013622155,0.1525336403772632
7382,958.0,2016-11-30,0.044556,-0.0608,0.019799999999999998,0.013954384283155513,1.2479943661500394,0.15226149805648587
7383,959.0,2016-04-30,-0.019588,-0.10619999999999999,-0.0787,-0.007785036405061934,1.0030535151328293,0.08576618152229631
7384,959.0,2016-05-31,-0.005593,-0.043899999999999995,-0.10619999999999999,-0.008418320582233772,1.0039636304173922,0.08616342079927933
7385,959.0,2016-06-30,0.019851,0.0973,-0.043899999999999995,-0.008981364354437726,1.003123217390609,0.08629982673098203
7386,959.0,2016-07-31,0.019821,0.2709,0.0973,-0.008922767997273399,1.0099014739620302,0.08647903900708917
7387,959.0,2016-08-31,0.041275,-0.013600000000000001,0.2709,-0.006907187199660349,1.013086750762414,0.0891369788202266
7388,959.0,2016-09-30,-0.019371,0.24359999999999998,-0.013600000000000001,-0.007337669504892126,1.0170581812479065,0.08901093540030433
7389,959.0,2016-10-31,0.030238,0.0632,0.24359999999999998,-0.005618968758371513,1.018391059851924,0.09123060618588612
7390,959.0,2016-11-30,0.044556,-0.0163,0.0632,-0.005014881412940354,1.0170944959493375,0.09116037724578255
7391,960.0,2015-02-28,0.04031,0.1804,0.0032,0.006018856322909116,1.5711046584101243,0.12098336930173657
7392,960.0,2015-03-31,0.148415,-0.0165,0.1804,0.004078484892303981,1.5759573184239646,0.12016768583224623
7393,960.0,2015-04-30,0.17834,0.11720000000000001,-0.0165,0.0024914782053593043,1.530999427764685,0.12318392261836979
7394,960.0,2015-05-31,0.067707,-0.18059999999999998,0.11720000000000001,0.0024039552080630244,1.5333937072702324,0.12317964162546015
7395,960.0,2015-06-30,-0.069175,-0.2695,-0.18059999999999998,0.00028279400279691835,1.547048397067795,0.12265665220625542
7396,960.0,2015-07-31,-0.149457,-0.2228,-0.2695,0.0007219977605908423,1.5457941228372079,0.12244145126225726
7397,960.0,2015-08-31,-0.13595,-0.1101,-0.2228,0.0011360737478883255,1.5473597075201992,0.12229583538665625
7398,960.0,2015-09-30,-0.058022,0.1159,-0.1101,0.0005845954477884663,1.550114810665964,0.12225920038815945
7399,960.0,2015-10-31,0.133979,0.0572,0.1159,0.0007233115058097803,1.5469033628243325,0.12219609883468267
7400,960.0,2015-11-30,0.031874,0.1207,0.0572,0.0005689166550931109,1.5473051600515075,0.12217680277536934
7401,960.0,2015-12-31,0.03995,-0.3105,0.1207,0.0010525530928223864,1.5482575447825488,0.12229153006724335
7402,960.0,2016-01-31,-0.24457,0.1961,-0.3105,0.001958539983330499,1.5330539516279715,0.12243090372222125
7403,960.0,2016-02-29,-0.018642,0.08650000000000001,0.1961,0.004179510377249139,1.527179167445084,0.12405414384632514
7404,960.0,2016-03-31,0.13521,-0.0473,0.08650000000000001,0.0034321733592665334,1.5154107374455383,0.12455848355572628
7405,960.0,2016-04-30,-0.019588,-0.0513,-0.0473,0.0021592744462805465,1.5140630209654562,0.12396054100592568
7406,960.0,2016-05-31,-0.005593,0.060599999999999994,-0.0513,5.512200625700653e-05,1.5148802864716526,0.12257863241293651
7407,960.0,2016-06-30,0.019851,0.077,0.060599999999999994,0.002247595601966284,1.5385313040437545,0.11990950793511866
7408,960.0,2016-07-31,0.019821,0.0361,0.077,0.0035029078857514023,1.5639682360451577,0.119154581314645
7409,960.0,2016-08-31,0.041275,-0.0326,0.0361,0.004635165825140321,1.5677938863683398,0.11811556422572914
7410,960.0,2016-09-30,-0.019371,0.19870000000000002,-0.0326,0.005005836291776155,1.5651194676058953,0.11803968966819128
7411,960.0,2016-10-31,0.030238,-0.0174,0.19870000000000002,0.006622110542007852,1.5682139349856523,0.11868294306186182
7412,960.0,2016-11-30,0.044556,-0.1075,-0.0174,0.006918193961262829,1.5698551608764701,0.1183771441408564
7413,961.0,2015-08-31,-0.13595,-0.1518,-0.3068,0.0025266800358129393,1.3530901429998348,0.11553504925564453
7414,961.0,2015-09-30,-0.058022,0.3161,-0.1518,0.002096456059772392,1.3563861979040133,0.11570417041903465
7415,961.0,2015-10-31,0.133979,0.1745,0.3161,0.0031215850597088,1.3732635704562393,0.11627794248799143
7416,961.0,2015-11-30,0.031874,-0.0058,0.1745,0.004316347385519715,1.3727651599545083,0.11684649475286657
7417,961.0,2015-12-31,0.03995,-0.09449999999999999,-0.0058,0.00489151056691195,1.365620809412774,0.11652116623011019
7418,961.0,2016-01-31,-0.24457,-0.0194,-0.09449999999999999,0.007306881384821141,1.3139106934280635,0.11818093265061966
7419,961.0,2016-02-29,-0.018642,0.1449,-0.0194,0.007161298533880551,1.3140870670178157,0.11817326618589068
7420,961.0,2016-03-31,0.13521,0.10099999999999999,0.1449,0.007505486277327136,1.307613171358778,0.11808088784932819
7421,961.0,2016-04-30,-0.019588,0.014499999999999999,0.10099999999999999,0.008679170653667773,1.3040091959881324,0.11856906642387521
7422,961.0,2016-05-31,-0.005593,-0.1953,0.014499999999999999,0.009395893713502565,1.3026819750663121,0.11840258191834001
7423,961.0,2016-06-30,0.019851,0.4082,-0.1953,0.007689614336084602,1.3014436751213285,0.12022828781595701
7424,961.0,2016-07-31,0.019821,-0.0291,0.4082,0.010872850606580397,1.3008115611463313,0.12495845100720744
7425,961.0,2016-08-31,0.041275,0.1734,-0.0291,0.010358420595932564,1.2998797053795985,0.12522039693390755
7426,961.0,2016-09-30,-0.019371,0.0344,0.1734,0.012609423071686603,1.2984509858855495,0.12617117950856735
7427,961.0,2016-10-31,0.030238,0.043,0.0344,0.012441149603566137,1.298246443052763,0.12618079922624836
7428,961.0,2016-11-30,0.044556,0.0711,0.043,0.01188740218936023,1.2977703575552386,0.126150397288609
7429,962.0,2015-02-28,0.04031,0.1381,0.0076,-0.0015932670228244496,1.2972647091249712,0.11862337236553623
7430,962.0,2015-03-31,0.148415,0.1294,0.1381,-0.0011689100794584177,1.2846088065459735,0.11852314005215925
7431,962.0,2015-04-30,0.17834,0.10220000000000001,0.1294,-0.001764906268381803,1.268350768763696,0.11884540942931779
7432,962.0,2015-05-31,0.067707,-0.1258,0.10220000000000001,-0.0016729851224334333,1.2696494015703228,0.11885628703006461
7433,962.0,2015-06-30,-0.069175,-0.2662,-0.1258,-0.00018188657228735555,1.262677662273184,0.11752055789613253
7434,962.0,2015-07-31,-0.149457,-0.1059,-0.2662,-0.0016722728620637804,1.2804792965617902,0.11759918476860598
7435,962.0,2015-08-31,-0.13595,0.0371,-0.1059,-0.000212067985691268,1.2696906260113394,0.1175334533930889
7436,962.0,2015-09-30,-0.058022,0.20850000000000002,0.0371,0.0017416963797714721,1.2582242119775326,0.11761790310820143
7437,962.0,2015-10-31,0.133979,0.20379999999999998,0.20850000000000002,0.0018368988029377337,1.2610177975998784,0.11765468015363806
7438,962.0,2015-11-30,0.031874,-0.09970000000000001,0.20379999999999998,0.00255507426940137,1.2638305029436872,0.11840796788099762
7439,962.0,2015-12-31,0.03995,-0.3298,-0.09970000000000001,0.0018418986936905822,1.25754797952484,0.11912823880638979
7440,962.0,2016-01-31,-0.24457,0.054299999999999994,-0.3298,0.001427449022536418,1.2633776464234945,0.11914112603596928
7441,962.0,2016-02-29,-0.018642,0.0504,0.054299999999999994,0.0014756812425536017,1.258562411723465,0.11911510860653216
7442,962.0,2016-07-31,0.019821,-0.0817,0.0504,0.0020194574174563704,1.2619931767920016,0.11905132005221701
7443,962.0,2016-08-31,0.041275,0.12240000000000001,-0.0817,0.0002142233693407103,1.2577413184986865,0.11939942422099328
7444,962.0,2016-09-30,-0.019371,0.0644,0.12240000000000001,-0.0009807124252743105,1.2530419541324815,0.1169856487077574
7445,962.0,2016-10-31,0.030238,0.037200000000000004,0.0644,-0.001484143617067394,1.2440641930949572,0.11661063512163458
7446,962.0,2016-11-30,0.044556,0.0646,0.037200000000000004,-0.00038675540512264975,1.2813814104164336,0.11488215005472485
7447,963.0,2015-03-31,0.148415,0.12240000000000001,0.1636,0.021363119573375753,0.6375073569678148,0.1052218920475643
7448,963.0,2015-04-30,0.17834,0.1054,0.12240000000000001,0.02064292148865829,0.6405576695296705,0.10505122085891673
7449,963.0,2015-05-31,0.067707,-0.059500000000000004,0.1054,0.020841492157488452,0.6412902291327582,0.10510900003093937
7450,963.0,2015-06-30,-0.069175,0.0213,-0.059500000000000004,0.021464092633828084,0.6333790842100283,0.10482491137913931
7451,963.0,2015-08-31,-0.13595,-0.0432,0.0213,0.02099466751826328,0.6281792946487117,0.10416629816024962
7452,963.0,2015-09-30,-0.058022,0.0855,-0.0432,0.0211726517138392,0.6264546194293468,0.1041156094132121
7453,963.0,2015-10-31,0.133979,-0.010700000000000001,0.0855,0.021589653678686267,0.6239794170598433,0.10396834287439641
7454,963.0,2015-11-30,0.031874,0.09269999999999999,-0.010700000000000001,0.02071981717070556,0.6251951724341817,0.10397714974851598
7455,963.0,2015-12-31,0.03995,-0.1643,0.09269999999999999,0.021584395816739675,0.6304135251320077,0.10386580947487047
7456,963.0,2016-01-31,-0.24457,-0.009000000000000001,-0.1643,0.02099874800056155,0.6379266089396075,0.10388324397388886
7457,963.0,2016-02-29,-0.018642,0.038900000000000004,-0.009000000000000001,0.020861127849393004,0.6383604922256327,0.1038960392557157
7458,963.0,2016-03-31,0.13521,-0.0179,0.038900000000000004,0.021330641097186395,0.6296501332896919,0.1036460869116291
7459,963.0,2016-04-30,-0.019588,-0.0434,-0.0179,0.02173225470100698,0.6327779456363256,0.10340095426573426
7460,963.0,2016-05-31,-0.005593,0.045599999999999995,-0.0434,0.02069997946000028,0.6293862634452102,0.10335128295341632
7461,963.0,2016-06-30,0.019851,0.0475,0.045599999999999995,0.021274446068589678,0.6302168414489913,0.1032184060187433
7462,963.0,2016-07-31,0.019821,-0.0416,0.0475,0.021689543330711915,0.630189799911769,0.10317280839416924
7463,963.0,2016-08-31,0.041275,0.0154,-0.0416,0.020241416014067808,0.6191957970513888,0.10300638921934373
7464,963.0,2016-09-30,-0.019371,0.0713,0.0154,0.020022611225332113,0.6104844082025824,0.10290335701888377
7465,963.0,2016-10-31,0.030238,-0.0083,0.0713,0.02027950774369528,0.6108812189643028,0.10294655063904216
7466,963.0,2016-11-30,0.044556,-0.0126,-0.0083,0.01965467157832497,0.6107311328407803,0.10305523352772229
7467,965.0,2015-04-30,0.17834,-0.0088,0.175,0.008611865091119216,0.9933329907412305,0.10390407259486534
7468,965.0,2015-05-31,0.067707,-0.1286,-0.0088,0.008244098814678386,0.9871986261383969,0.10416055463007486
7469,965.0,2015-06-30,-0.069175,-0.3893,-0.1286,0.00715508543366479,0.9885242108825468,0.10420236814897667
7470,965.0,2015-07-31,-0.149457,-0.1873,-0.3893,0.004672806852540994,1.0257281516367838,0.10654415264102307
7471,965.0,2015-08-31,-0.13595,-0.0353,-0.1873,0.005887997985319287,1.0245001074045317,0.10513500002536935
7472,965.0,2015-09-30,-0.058022,0.18109999999999998,-0.0353,0.005241572415713956,1.030171994917188,0.10486209476719752
7473,965.0,2015-10-31,0.133979,0.006500000000000001,0.18109999999999998,0.006216765153553443,1.0339829675101055,0.10461036195851364
7474,965.0,2015-11-30,0.031874,0.1151,0.006500000000000001,0.0069046717154010485,1.0299531590018942,0.10419790085062153
7475,965.0,2015-12-31,0.03995,-0.3358,0.1151,0.006583890700904607,1.0233021373379199,0.10380182899990324
7476,965.0,2016-01-31,-0.24457,-0.0131,-0.3358,0.005417356455765101,1.0448472144740841,0.10411551694356702
7477,965.0,2016-02-29,-0.018642,0.17300000000000001,-0.0131,0.005674058654431859,1.0432116286301176,0.10408657416174799
7478,965.0,2016-03-31,0.13521,-0.0038,0.17300000000000001,0.0057767965103153705,1.0461013106592125,0.10411111971933305
7479,965.0,2016-04-30,-0.019588,-0.0181,-0.0038,0.007051521206204097,1.050323043378559,0.10319757099671165
7480,965.0,2016-05-31,-0.005593,0.14730000000000001,-0.0181,0.0075987423902146405,1.0577572830353108,0.10281292761216373
7481,965.0,2016-06-30,0.019851,0.125,0.14730000000000001,0.008163322862965141,1.057349645054772,0.1032730572037469
7482,965.0,2016-07-31,0.019821,0.042,0.125,0.00867821283347429,1.0576800958939792,0.10359690608516053
7483,965.0,2016-08-31,0.041275,0.0288,0.042,0.009743038373568918,1.0722152559082618,0.10249614359833935
7484,965.0,2016-09-30,-0.019371,-0.0434,0.0288,0.008249042865491413,1.0165627980806837,0.0985230171649798
7485,965.0,2016-10-31,0.030238,-0.0264,-0.0434,0.006474859798397384,1.0111968480800253,0.09797527949489286
7486,965.0,2016-11-30,0.044556,0.003,-0.0264,0.0030607251547576254,1.0284325842846274,0.09417906638445847
7487,966.0,2014-12-31,0.165543,-0.1185,0.24480000000000002,0.001281378600925854,1.129829116380757,0.10055517759323684
7488,966.0,2015-01-31,0.007826,0.0116,-0.1185,0.0014058910257837148,1.1216538410649226,0.10058141391146916
7489,966.0,2015-02-28,0.04031,0.2702,0.0116,0.0009402687830293889,1.1188082124027106,0.10060067104450923
7490,966.0,2015-03-31,0.148415,0.13949999999999999,0.2702,0.0018007272491948195,1.128895860888603,0.10100755073980947
7491,966.0,2015-04-30,0.17834,-0.0226,0.13949999999999999,0.002765776163785077,1.1124251970643417,0.10038428826287275
7492,966.0,2015-05-31,0.067707,0.23920000000000002,-0.0226,0.0006156203501685026,1.1201439190278881,0.10000994896770316
7493,966.0,2015-06-30,-0.069175,-0.30269999999999997,0.23920000000000002,0.005138801005914757,1.0913008106960111,0.10306459080260529
7494,966.0,2015-07-31,-0.149457,-0.1493,-0.30269999999999997,0.004624335033593725,1.109694429518004,0.1032248450752919
7495,966.0,2015-08-31,-0.13595,-0.09880000000000001,-0.1493,0.004280102539221578,1.107353791116389,0.10314761957664219
7496,966.0,2015-09-30,-0.058022,0.2495,-0.09880000000000001,0.004321994675900796,1.109454825330795,0.10311328384660647
7497,966.0,2015-10-31,0.133979,0.084,0.2495,0.005063641042459446,1.118511964577125,0.10347334916691649
7498,966.0,2015-11-30,0.031874,0.053,0.084,0.004236396244022778,1.1216316844575611,0.10280971937012576
7499,966.0,2015-12-31,0.03995,-0.20989999999999998,0.053,0.004931634078261339,1.1240621078839175,0.10251175345737731
7500,966.0,2016-01-31,-0.24457,-0.1491,-0.20989999999999998,0.006498459283884896,1.118389942437061,0.10209711823048279
7501,966.0,2016-02-29,-0.018642,0.1634,-0.1491,0.004515276277800403,1.1210142940996248,0.10242752857159095
7502,966.0,2016-03-31,0.13521,0.1244,0.1634,0.005542015293753574,1.1216455655723068,0.10186365171629137
7503,966.0,2016-04-30,-0.019588,0.0308,0.1244,0.006836467750508477,1.117869005434054,0.1026616821312914
7504,966.0,2016-05-31,-0.005593,-0.032400000000000005,0.0308,0.006311233858286292,1.0949322174119434,0.10193448022159039
7505,966.0,2016-06-30,0.019851,0.06,-0.032400000000000005,0.0047548189350827795,1.0912342419082655,0.10134705520892022
7506,966.0,2016-07-31,0.019821,-0.0479,0.06,0.006052421823644346,1.0845378994594002,0.10088835067007737
7507,966.0,2016-08-31,0.041275,-0.048799999999999996,-0.0479,0.0058089491326181256,1.0835904643582916,0.10110067474028939
7508,966.0,2016-09-30,-0.019371,0.0208,-0.048799999999999996,0.005789482100766696,1.0856873374259686,0.10109650633389446
7509,966.0,2016-10-31,0.030238,0.011000000000000001,0.0208,0.004810556065964092,1.085075364567438,0.1006855578851885
7510,966.0,2016-11-30,0.044556,-0.0621,0.011000000000000001,0.00558259530907447,1.0992679253938284,0.09969199281300191
7511,967.0,2015-06-30,-0.069175,-0.30920000000000003,-0.0874,0.011496440029005836,1.1614540672420965,0.11112065363501623
7512,967.0,2015-07-31,-0.149457,-0.1594,-0.30920000000000003,0.009998264017808029,1.1833807681221509,0.11189935879058577
7513,967.0,2015-08-31,-0.13595,-0.0621,-0.1594,0.00912162749109919,1.1764818270293422,0.11145293596017747
7514,967.0,2015-09-30,-0.058022,0.4346,-0.0621,0.010104315700899875,1.1654111323541483,0.11106589548679342
7515,967.0,2015-10-31,0.133979,0.3096,0.4346,0.01174377016498944,1.194753401081661,0.11367467053329537
7516,967.0,2015-11-30,0.031874,0.051699999999999996,0.3096,0.01350670115494975,1.2010028174600889,0.11606092628207054
7517,967.0,2015-12-31,0.03995,-0.4061,0.051699999999999996,0.014078261797316749,1.2004863367586505,0.11584839574990674
7518,967.0,2016-01-31,-0.24457,0.0645,-0.4061,0.013444681492490628,1.2261548382109415,0.11604341003758303
7519,967.0,2016-02-29,-0.018642,0.1276,0.0645,0.013700307240215565,1.2206067137159764,0.11613671575891071
7520,967.0,2016-03-31,0.13521,0.0454,0.1276,0.013003369095872082,1.2157769018115883,0.11616444751174627
7521,967.0,2016-04-30,-0.019588,0.0359,0.0454,0.014416981778213045,1.2083220696573744,0.11591715461102985
7522,967.0,2016-05-31,-0.005593,0.0689,0.0359,0.01370869283307597,1.2094882231226887,0.11550033162960564
7523,967.0,2016-06-30,0.019851,-0.10949999999999999,0.0689,0.015008431100228856,1.2135566621913227,0.11489104306345724
7524,967.0,2016-07-31,0.019821,0.076,-0.10949999999999999,0.01420810457248883,1.2170873831017301,0.11556029109824952
7525,967.0,2016-08-31,0.041275,0.1081,0.076,0.014146760117709978,1.2170331176079665,0.1155520484800329
7526,967.0,2016-09-30,-0.019371,0.0013,0.1081,0.01568744762858903,1.213629145477031,0.11590444492834963
7527,967.0,2016-10-31,0.030238,-0.0968,0.0013,0.016930125211696588,1.2335057703103316,0.11397992186422329
7528,967.0,2016-11-30,0.044556,-0.0141,-0.0968,0.01606398246228117,1.2422386433538202,0.11478704260084477
7529,968.0,2014-12-31,0.165543,0.2525,0.0449,-0.0058040497289156764,1.3819715947724747,0.11213941314533696
7530,968.0,2015-04-30,0.17834,0.0167,0.2525,-0.004987298733829255,1.3780192855036533,0.1119214280646901
7531,968.0,2015-05-31,0.067707,0.0848,0.0167,-0.005648300339347542,1.373343307531123,0.11209611726978884
7532,968.0,2015-06-30,-0.069175,-0.4182,0.0848,-0.002785235949408587,1.346080198413994,0.1129881404168283
7533,968.0,2015-07-31,-0.149457,-0.1399,-0.4182,-0.004084204282808208,1.3742990303210638,0.11409992627589383
7534,968.0,2015-08-31,-0.13595,-0.0048,-0.1399,-0.004023509787652525,1.3711151588236257,0.11410104605778851
7535,968.0,2015-09-30,-0.058022,0.1362,-0.0048,-0.0024099075782383073,1.3652443584665774,0.11393178358461782
7536,968.0,2015-10-31,0.133979,0.0014000000000000002,0.1362,-0.0019722397432865094,1.3579346610908873,0.11376416863438175
7537,968.0,2015-11-30,0.031874,0.2268,0.0014000000000000002,-0.0025243587527260594,1.3553836728151696,0.11378337316229704
7538,968.0,2015-12-31,0.03995,0.0103,0.2268,-0.0014839867520099678,1.3593481260209026,0.11483299915500024
7539,968.0,2016-07-31,0.019821,-0.0125,0.0103,-0.0010594281166016496,1.3556285186333996,0.11471983582981318
7540,968.0,2016-08-31,0.041275,0.0092,-0.0125,-0.0016763995488488607,1.3544563123733926,0.11487965980492894
7541,968.0,2016-09-30,-0.019371,0.16190000000000002,0.0092,-0.0016964662444277114,1.3518247099084733,0.11485432200961927
7542,968.0,2016-10-31,0.030238,0.0795,0.16190000000000002,-0.000597107246810627,1.3542109477064455,0.11538596354561262
7543,968.0,2016-11-30,0.044556,-0.0564,0.0795,-1.804709101295085e-05,1.3554647549830745,0.11529888700954706
7544,969.0,2014-12-31,0.165543,0.0296,-0.08710000000000001,0.005184430153753285,0.9749999912066613,0.12245089480692235
7545,969.0,2015-01-31,0.007826,0.557,0.0296,0.006673968691936906,0.9643875192582325,0.12179060784695707
7546,969.0,2015-04-30,0.17834,0.1607,0.557,0.007965105696811699,1.014019855314533,0.12607606823395054
7547,969.0,2015-05-31,0.067707,-0.15259999999999999,0.1607,0.008355391680759137,1.020533726703594,0.12629175186847683
7548,969.0,2015-06-30,-0.069175,-0.1266,-0.15259999999999999,0.00939732868411607,1.018041049424898,0.1251040476161583
